0	0
0.01	0
0.02	0
0.03	0
0.04	0
0.05	0
0.06	0
0.07	0
0.08	0
0.09	0
0.1	0
0.11	0
0.12	0
0.13	0
0.14	0
0.15	0
0.16	0
0.17	0
0.18	0
0.19	0
0.2	0
0.21	0
0.22	0
0.23	0
0.24	0
0.25	0
0.26	0
0.27	0
0.28	0
0.29	0
0.3	0
0.31	0
0.32	0
0.33	0
0.34	0
0.35	0
0.36	0
0.37	0
0.38	0
0.39	0
0.4	0
0.41	0
0.42	0
0.43	0
0.44	0
0.45	0
0.46	0
0.47	0
0.48	0
0.49	0
0.5	0
0.51	0
0.52	0
0.53	0
0.54	0
0.55	0
0.56	0
0.57	0
0.58	0
0.59	0
0.6	0
0.61	0
0.62	0
0.63	0
0.64	0
0.65	0
0.66	0
0.67	0
0.68	0
0.69	0
0.7	0
0.71	0
0.72	0
0.73	0
0.74	0
0.75	0
0.76	0
0.77	0
0.78	0
0.79	0
0.8	0
0.81	0
0.82	0
0.83	0
0.84	0
0.85	0
0.86	0
0.87	0
0.88	0
0.89	0
0.9	112.68
0.91	113.71
0.92	115.17
0.93	128.9
0.94	134.15
0.95	144.06
0.96	156.67
0.97	173.06
0.98	182.43
0.99	194.66
1	202.97
1.01	209.18
1.02	214.52
1.03	216.19
1.04	216.98
1.05	220.53
1.06	222.39
1.07	225.49
1.08	229.55
1.09	234.56
1.1	239.88
1.11	243.86
1.12	246.21
1.13	249.22
1.14	251.55
1.15	256.34
1.16	260.51
1.17	267.7
1.18	274.47
1.19	282.59
1.2	286.73
1.21	289.33
1.22	291.46
1.23	292.68
1.24	292.66
1.25	292.66
1.26	291.23
1.27	290
1.28	289.43
1.29	288.45
1.3	288.69
1.31	288.67
1.32	290.48
1.33	292.39
1.34	292
1.35	292.86
1.36	293.09
1.37	294.82
1.38	295.81
1.39	295.67
1.4	297.45
1.41	298.1
1.42	299.3
1.43	300.71
1.44	300.4
1.45	299.32
1.46	298.77
1.47	298.25
1.48	297.51
1.49	296.3
1.5	295.79
1.51	296.01
1.52	296.33
1.53	295.71
1.54	293.66
1.55	292.52
1.56	292.26
1.57	292.71
1.58	293
1.59	293.04
1.6	292.5
1.61	291.53
1.62	288.54
1.63	276.91
1.64	271.15
1.65	269.34
1.66	273.98
1.67	286.33
1.68	289.18
1.69	292.66
1.7	295.66
1.71	297.41
1.72	298.09
1.73	298.84
1.74	298.5
1.75	299.19
1.76	298.19
1.77	297.85
1.78	298.72
1.79	298.64
1.8	298.32
1.81	298.3
1.82	297.78
1.83	297.7
1.84	296.9
1.85	296.7
1.86	295.28
1.87	296.57
1.88	297.2
1.89	297.69
1.9	298
1.91	296.17
1.92	296.5
1.93	295.72
1.94	298.13
1.95	298.66
1.96	299.93
1.97	299.29
1.98	297.64
1.99	292.68
2	279.23
2.01	254.26
2.02	241.57
2.03	0
2.04	0
2.05	0
2.06	0
2.07	0
2.08	0
2.09	0
2.1	0
2.11	0
2.12	0
2.13	0
2.14	0
2.15	0
2.16	0
2.17	0
2.18	0
2.19	0
2.2	0
2.21	0
2.22	308.73
2.23	310.18
2.24	310.09
2.25	309.72
2.26	308.05
2.27	307.28
2.28	306.09
2.29	304.25
2.3	303.28
2.31	302.4
2.32	302.5
2.33	302.86
2.34	303.12
2.35	303.9
2.36	303.17
2.37	302.55
2.38	301.53
2.39	300.2
2.4	298.04
2.41	297.78
2.42	297.73
2.43	296.53
2.44	295.89
2.45	295.8
2.46	296.43
2.47	297.68
2.48	298.74
2.49	299.04
2.5	300.02
2.51	296.63
2.52	275.18
2.53	245.97
2.54	244.73
2.55	0
2.56	0
2.57	0
2.58	0
2.59	0
2.6	0
2.61	0
2.62	0
2.63	0
2.64	0
2.65	0
2.66	0
2.67	0
2.68	0
2.69	0
2.7	0
2.71	0
2.72	0
2.73	0
2.74	232.68
2.75	243.07
2.76	257.01
2.77	265.41
2.78	272.67
2.79	273.53
2.8	276.73
2.81	276.92
2.82	274.85
2.83	272.51
2.84	270.01
2.85	268.49
2.86	269.04
2.87	268.72
2.88	267.99
2.89	265.89
2.9	265.36
2.91	263.43
2.92	263.65
2.93	266.23
2.94	267
2.95	267.83
2.96	268.27
2.97	266.99
2.98	266.58
2.99	267.22
3	268.45
3.01	269.25
3.02	269.04
3.03	268.75
3.04	268.93
3.05	269.85
3.06	268.43
3.07	259.95
3.08	244.76
3.09	223.75
3.1	199.58
3.11	178.65
3.12	165.25
3.13	148.58
3.14	140.45
3.15	140.17
3.16	141.64
3.17	140.87
3.18	144.92
3.19	155.86
3.2	169.95
3.21	177.93
3.22	188.88
3.23	203.54
3.24	215.04
3.25	227.49
3.26	236.5
3.27	240.72
3.28	244.02
3.29	246.96
3.3	247.48
3.31	247.24
3.32	245.98
3.33	246.89
3.34	246.47
3.35	248.13
3.36	248.76
3.37	250.32
3.38	249.79
3.39	249.42
3.4	249.45
3.41	249.43
3.42	246.57
3.43	244.92
3.44	242.34
3.45	236.57
3.46	231.74
3.47	225.84
3.48	220.95
3.49	218.86
3.5	217.38
3.51	217.69
3.52	217.63
3.53	218.51
3.54	218.68
3.55	219.94
3.56	220.85
3.57	220.5
3.58	220.61
3.59	220.02
3.6	219.99
3.61	221.17
3.62	221.13
3.63	221.29
3.64	220.62
3.65	220.97
3.66	220.68
3.67	220.35
3.68	220.46
3.69	220.47
3.7	220.87
3.71	221.84
3.72	222.19
3.73	223.19
3.74	224.68
3.75	225.3
3.76	226.04
3.77	226.24
3.78	224.95
3.79	223.88
3.8	223.15
3.81	221.89
3.82	221.82
3.83	221.45
3.84	221.55
3.85	220.77
3.86	220.15
3.87	221.18
3.88	221.36
3.89	222.23
3.9	222.21
3.91	223.49
3.92	223.72
3.93	224.09
3.94	223.66
3.95	223.95
3.96	223.88
3.97	223.65
3.98	222.88
3.99	222.37
4	219.05
4.01	217.36
4.02	215.41
4.03	213.32
4.04	212.07
4.05	209.98
4.06	208.09
4.07	206.39
4.08	206.06
4.09	206.22
4.1	207.05
4.11	209.43
4.12	205.13
4.13	205.74
4.14	206.48
4.15	209.07
4.16	204.26
4.17	200.51
4.18	190.34
4.19	0
4.2	0
4.21	0
4.22	0
4.23	0
4.24	0
4.25	0
4.26	0
4.27	0
4.28	0
4.29	0
4.3	237.75
4.31	228.51
4.32	222.72
4.33	209
4.34	197.6
4.35	194.38
4.36	198.19
4.37	187.34
4.38	0
4.39	0
4.4	0
4.41	0
4.42	0
4.43	0
4.44	0
4.45	0
4.46	0
4.47	0
4.48	0
4.49	0
4.5	0
4.51	0
4.52	0
4.53	0
4.54	0
4.55	0
4.56	166.96
4.57	184.67
4.58	187.66
4.59	196.23
4.6	202.03
4.61	205.96
4.62	208.91
4.63	210.28
4.64	212.5
4.65	213.03
4.66	213.85
4.67	213.62
4.68	214.41
4.69	214.13
4.7	216.09
4.71	216.73
4.72	217.12
4.73	216.48
4.74	215.47
4.75	212.46
4.76	204.96
4.77	199.69
4.78	0
4.79	0
4.8	0
4.81	0
4.82	0
4.83	0
4.84	0
4.85	0
4.86	0
4.87	0
4.88	0
4.89	0
4.9	0
4.91	0
4.92	0
4.93	192.17
4.94	194.74
4.95	198.28
4.96	198.14
4.97	196.38
4.98	195.19
4.99	194.08
5	193.85
5.01	195.46
5.02	196.71
5.03	198.56
5.04	199.02
5.05	199.33
5.06	199.89
5.07	199.99
5.08	199.75
5.09	200.47
5.1	200.01
5.11	199.8
5.12	198.79
