0	0
0.01	0
0.02	0
0.03	0
0.04	0
0.05	0
0.06	0
0.07	0
0.08	0
0.09	0
0.1	0
0.11	0
0.12	0
0.13	0
0.14	0
0.15	0
0.16	156.31
0.17	147.49
0.18	142.54
0.19	140.49
0.2	137.98
0.21	137.37
0.22	141.22
0.23	150.17
0.24	158.53
0.25	168.21
0.26	174.82
0.27	179.5
0.28	179.8
0.29	181.12
0.3	180.12
0.31	182.19
0.32	182.12
0.33	184.53
0.34	185.6
0.35	185.54
0.36	186.13
0.37	186.12
0.38	186.72
0.39	187.74
0.4	188.53
0.41	189.5
0.42	190.5
0.43	191.16
0.44	193.66
0.45	197.19
0.46	200.79
0.47	201
0.48	205.55
0.49	218.49
0.5	222.5
0.51	225.15
0.52	226.05
0.53	224.95
0.54	222.78
0.55	221.97
0.56	220.9
0.57	222.21
0.58	224.31
0.59	227.48
0.6	228.68
0.61	228.88
0.62	227.69
0.63	224.37
0.64	221.67
0.65	218.54
0.66	217.67
0.67	216.84
0.68	216.77
0.69	218.32
0.7	218.47
0.71	219.34
0.72	220.03
0.73	220.38
0.74	221.37
0.75	221.78
0.76	223.18
0.77	222.6
0.78	220.75
0.79	217.67
0.8	216.23
0.81	214.11
0.82	218.15
0.83	217.23
0.84	216.63
0.85	214.94
0.86	210.34
0.87	206.77
0.88	203.65
0.89	200.67
0.9	199.33
0.91	198.42
0.92	197.79
0.93	199.66
0.94	202.83
0.95	204.89
0.96	208.73
0.97	210.92
0.98	214.07
0.99	214.53
1	213.93
1.01	214.76
1.02	214.76
1.03	214.21
1.04	215.05
1.05	216.04
1.06	217.99
1.07	220.21
1.08	220.87
1.09	221.91
1.1	222.46
1.11	222.61
1.12	224.47
1.13	224.92
1.14	224.53
1.15	224.27
1.16	220.61
1.17	215.51
1.18	210.04
1.19	204.55
1.2	201.07
1.21	198.56
1.22	199.55
1.23	198.85
1.24	200.5
1.25	199.42
1.26	199.37
1.27	199.22
1.28	198.43
1.29	198.66
1.3	198.58
1.31	197.02
1.32	196.95
1.33	195.98
1.34	194.9
1.35	194.78
1.36	195.19
1.37	194.83
1.38	195.14
1.39	194.99
1.4	196.16
1.41	195.18
1.42	196.02
1.43	197.99
1.44	197.88
1.45	198.86
1.46	199.02
1.47	199.22
1.48	199.53
1.49	198.33
1.5	198.44
1.51	198.38
1.52	198.29
1.53	197.91
1.54	198.03
1.55	197.71
1.56	198.44
1.57	198.29
1.58	198.17
1.59	198.06
1.6	199.26
1.61	199.32
1.62	200.35
1.63	200.67
1.64	201.75
1.65	201.97
1.66	201.65
1.67	197.65
1.68	199.33
1.69	199.18
1.7	199.07
1.71	197.09
1.72	200.69
1.73	199.68
1.74	199.65
1.75	198.73
1.76	196.15
1.77	196.05
1.78	195.38
1.79	196.11
1.8	195.83
1.81	196.83
1.82	198.64
1.83	198.75
1.84	199.55
1.85	199.62
1.86	198.47
1.87	199.7
1.88	197.96
1.89	197.21
1.9	195.95
1.91	197.18
1.92	197.25
1.93	196.87
1.94	196.48
1.95	195.99
1.96	198.45
1.97	197.12
1.98	195.66
1.99	193.48
2	189.24
2.01	183.19
2.02	181.48
2.03	174.61
2.04	171.27
2.05	165.03
2.06	169.74
2.07	177.17
2.08	183.15
2.09	186.19
2.1	186.4
2.11	188.78
2.12	190.03
2.13	188.78
2.14	185.78
2.15	182
2.16	183.63
2.17	185.12
2.18	186.76
2.19	187.32
2.2	187.65
2.21	189.5
2.22	190.02
2.23	190.38
2.24	190.01
2.25	190.55
2.26	189.73
2.27	188.56
2.28	189
2.29	188.97
2.3	189.66
2.31	188.24
2.32	188.64
2.33	189.77
2.34	196.78
2.35	197.2
2.36	199.57
2.37	199.51
2.38	199.04
2.39	199.49
2.4	199.37
2.41	199.84
2.42	198
2.43	196.04
2.44	195.19
2.45	195.57
2.46	196.13
2.47	196.94
2.48	198.44
2.49	199.25
2.5	199.22
2.51	198.37
2.52	196.82
2.53	189.18
2.54	175.95
2.55	151.91
2.56	150.09
2.57	150.23
2.58	154.54
2.59	159.37
2.6	163.73
2.61	171.14
2.62	172.47
2.63	167.88
2.64	165.69
2.65	165.08
2.66	163.5
2.67	163.39
2.68	163.68
2.69	165.44
2.7	170.19
2.71	176.64
2.72	181.55
2.73	186.91
2.74	188.73
2.75	188.98
2.76	188.96
2.77	189.53
2.78	189.29
2.79	187.83
2.8	187.53
2.81	187.42
2.82	187.82
2.83	188.04
2.84	187.25
2.85	188.92
2.86	187.8
2.87	183.21
2.88	0
2.89	0
2.9	0
2.91	0
2.92	0
2.93	0
2.94	0
2.95	0
2.96	0
2.97	0
2.98	0
2.99	0
3	0
3.01	0
3.02	0
3.03	0
3.04	0
3.05	0
3.06	0
3.07	0
3.08	0
3.09	178.55
3.1	183.85
3.11	184.24
3.12	182.51
3.13	178.58
3.14	174.5
3.15	173.95
3.16	172.33
3.17	171.57
3.18	170.43
3.19	169.41
3.2	167.38
3.21	165.13
3.22	163.13
3.23	160.77
3.24	154.04
3.25	149.4
3.26	144.88
3.27	139.85
3.28	142.8
3.29	142.18
3.3	146.11
3.31	145.24
3.32	150.24
3.33	154.26
3.34	152.19
3.35	153.63
3.36	151.47
3.37	150.04
3.38	148.31
3.39	150.61
3.4	149.3
3.41	150.17
3.42	151.08
3.43	148.58
3.44	151.62
3.45	150.12
3.46	149.7
3.47	148.96
3.48	147.61
3.49	146.73
3.5	145.49
3.51	146.9
3.52	145.91
3.53	150.87
3.54	152.41
3.55	154.49
3.56	156.1
3.57	155.99
3.58	154.57
3.59	154.57
3.6	153.21
3.61	152.03
3.62	149.45
3.63	146.77
3.64	147.25
3.65	146.04
3.66	144.77
3.67	146.49
3.68	144.85
3.69	145.03
3.7	144.27
3.71	146.03
3.72	146.38
3.73	148.38
3.74	144.59
3.75	147.81
3.76	143.2
3.77	143.77
3.78	142.32
3.79	142.37
3.8	142.46
3.81	139.41
3.82	139.34
3.83	142.89
3.84	138.62
3.85	141.08
3.86	140.22
3.87	135.47
3.88	136.13
3.89	137.83
3.9	140.46
3.91	143.66
3.92	145.29
3.93	0
3.94	0
3.95	0
3.96	0
3.97	0
3.98	0
3.99	0
4	0
4.01	0
4.02	0
4.03	0
4.04	0
4.05	0
4.06	0
4.07	0
4.08	0
4.09	0
4.1	0
4.11	0
4.12	0
4.13	0
4.14	0
4.15	0
4.16	0
4.17	0
4.18	0
4.19	0
4.2	0
4.21	0
4.22	0
4.23	0
4.24	0
4.25	0
4.26	0
4.27	0
4.28	0
4.29	0
4.3	0
4.31	0
4.32	0
4.33	0
4.34	0
4.35	0
4.36	0
4.37	0
4.38	0
4.39	0
4.4	0
4.41	0
4.42	0
4.43	0
4.44	0
4.45	0
4.46	0
4.47	0
4.48	0
4.49	0
4.5	0
4.51	0
4.52	0
4.53	0
4.54	0
4.55	0
4.56	0
4.57	0
4.58	0
4.59	0
4.6	0
4.61	0
4.62	0
4.63	0
4.64	0
4.65	0
4.66	0
4.67	0
4.68	0
4.69	0
4.7	0
4.71	0
4.72	0
4.73	0
4.74	0
4.75	0
4.76	0
4.77	0
4.78	0
4.79	0
4.8	0
4.81	0
4.82	0
4.83	0
4.84	0
4.85	0
4.86	0
4.87	0
4.88	0
4.89	0
4.9	0
4.91	0
4.92	0
4.93	0
4.94	0
4.95	0
4.96	0
4.97	0
4.98	0
4.99	0
5	0
5.01	0
5.02	0
5.03	0
5.04	0
5.05	0
5.06	0
5.07	0
