"","artist_name","artist_id","album_id","album_type","album_images","album_release_date","album_release_year","album_release_date_precision","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","track_id","analysis_url","time_signature","artists","available_markets","disc_number","duration_ms","explicit","track_href","is_local","track_name","track_preview_url","track_number","type","track_uri","external_urls.spotify","album_name","key_name","mode_name","key_mode"
"1","The Beatles","3WrFJ7ztbogyGnTHbHJFl2","1WMVvswNzB9i2UMh9svso5","album","list(height = c(640, 300, 64), url = c(""https://i.scdn.co/image/c8e438a7b5cfbceef51af4753881ab9ed1ed895c"", ""https://i.scdn.co/image/1892fe468153bf6f618fbb350afdbc7d683b92cb"", ""https://i.scdn.co/image/f6e12b2ef70abf43d110e5c79810655c7c3fae98""), width = c(640, 300, 64))","2018-11-09","2018","day","0.51","0.893","9","-9.267","1","0.0342","0.00102","5.85e-05","0.201","0.934","142.657","183Klch3PBWLz2S6zNUVxR","https://api.spotify.com/v1/audio-analysis/183Klch3PBWLz2S6zNUVxR","4","list(href = ""https://api.spotify.com/v1/artists/3WrFJ7ztbogyGnTHbHJFl2"", id = ""3WrFJ7ztbogyGnTHbHJFl2"", name = ""The Beatles"", type = ""artist"", uri = ""spotify:artist:3WrFJ7ztbogyGnTHbHJFl2"", external_urls.spotify = ""https://open.spotify.com/artist/3WrFJ7ztbogyGnTHbHJFl2"")","c(""AD"", ""AE"", ""AR"", ""AT"", ""AU"", ""BE"", ""BG"", ""BH"", ""BO"", ""BR"", ""CA"", ""CH"", ""CL"", ""CO"", ""CR"", ""CY"", ""CZ"", ""DE"", ""DK"", ""DO"", ""DZ"", ""EC"", ""EE"", ""EG"", ""ES"", ""FI"", ""FR"", ""GB"", ""GR"", ""GT"", ""HK"", ""HN"", ""HU"", ""ID"", ""IE"", ""IL"", ""IN"", ""IS"", ""IT"", ""JO"", ""JP"", ""KW"", ""LB"", ""LI"", ""LT"", ""LU"", ""LV"", ""MA"", ""MC"", ""MT"", ""MX"", ""MY"", ""NI"", ""NL"", ""NO"", ""NZ"", ""OM"", ""PA"", ""PE"", ""PH"", ""PL"", ""PS"", ""PT"", ""PY"", ""QA"", ""RO"", ""SA"", ""SE"", ""SG"", ""SK"", ""SV"", ""TH"", ""TN"", ""TR"", ""TW"", ""US"", ""UY"", ""VN"", ""ZA"")","1","163466","FALSE","https://api.spotify.com/v1/tracks/183Klch3PBWLz2S6zNUVxR","FALSE","Back In The U.S.S.R. - 2018 Mix","NA","1","track","spotify:track:183Klch3PBWLz2S6zNUVxR","https://open.spotify.com/track/183Klch3PBWLz2S6zNUVxR","The Beatles","A","major","A major"
"2","The Beatles","3WrFJ7ztbogyGnTHbHJFl2","1WMVvswNzB9i2UMh9svso5","album","list(height = c(640, 300, 64), url = c(""https://i.scdn.co/image/c8e438a7b5cfbceef51af4753881ab9ed1ed895c"", ""https://i.scdn.co/image/1892fe468153bf6f618fbb350afdbc7d683b92cb"", ""https://i.scdn.co/image/f6e12b2ef70abf43d110e5c79810655c7c3fae98""), width = c(640, 300, 64))","2018-11-09","2018","day","0.395","0.538","2","-10.3","1","0.0456","0.0904","0.000453","0.0685","0.369","150.785","21pC0RPgkThjHlwpmCtxGb","https://api.spotify.com/v1/audio-analysis/21pC0RPgkThjHlwpmCtxGb","4","list(href = ""https://api.spotify.com/v1/artists/3WrFJ7ztbogyGnTHbHJFl2"", id = ""3WrFJ7ztbogyGnTHbHJFl2"", name = ""The Beatles"", type = ""artist"", uri = ""spotify:artist:3WrFJ7ztbogyGnTHbHJFl2"", external_urls.spotify = ""https://open.spotify.com/artist/3WrFJ7ztbogyGnTHbHJFl2"")","c(""AD"", ""AE"", ""AR"", ""AT"", ""AU"", ""BE"", ""BG"", ""BH"", ""BO"", ""BR"", ""CA"", ""CH"", ""CL"", ""CO"", ""CR"", ""CY"", ""CZ"", ""DE"", ""DK"", ""DO"", ""DZ"", ""EC"", ""EE"", ""EG"", ""ES"", ""FI"", ""FR"", ""GB"", ""GR"", ""GT"", ""HK"", ""HN"", ""HU"", ""ID"", ""IE"", ""IL"", ""IN"", ""IS"", ""IT"", ""JO"", ""JP"", ""KW"", ""LB"", ""LI"", ""LT"", ""LU"", ""LV"", ""MA"", ""MC"", ""MT"", ""MX"", ""MY"", ""NI"", ""NL"", ""NO"", ""NZ"", ""OM"", ""PA"", ""PE"", ""PH"", ""PL"", ""PS"", ""PT"", ""PY"", ""QA"", ""RO"", ""SA"", ""SE"", ""SG"", ""SK"", ""SV"", ""TH"", ""TN"", ""TR"", ""TW"", ""US"", ""UY"", ""VN"", ""ZA"")","1","234973","FALSE","https://api.spotify.com/v1/tracks/21pC0RPgkThjHlwpmCtxGb","FALSE","Dear Prudence - 2018 Mix","NA","2","track","spotify:track:21pC0RPgkThjHlwpmCtxGb","https://open.spotify.com/track/21pC0RPgkThjHlwpmCtxGb","The Beatles","D","major","D major"
"3","The Beatles","3WrFJ7ztbogyGnTHbHJFl2","1WMVvswNzB9i2UMh9svso5","album","list(height = c(640, 300, 64), url = c(""https://i.scdn.co/image/c8e438a7b5cfbceef51af4753881ab9ed1ed895c"", ""https://i.scdn.co/image/1892fe468153bf6f618fbb350afdbc7d683b92cb"", ""https://i.scdn.co/image/f6e12b2ef70abf43d110e5c79810655c7c3fae98""), width = c(640, 300, 64))","2018-11-09","2018","day","0.529","0.555","7","-8.839","0","0.0508","0.00236","0.003","0.093","0.615","120.356","0bYmYFbEAADKAlHdJqZ1gL","https://api.spotify.com/v1/audio-analysis/0bYmYFbEAADKAlHdJqZ1gL","4","list(href = ""https://api.spotify.com/v1/artists/3WrFJ7ztbogyGnTHbHJFl2"", id = ""3WrFJ7ztbogyGnTHbHJFl2"", name = ""The Beatles"", type = ""artist"", uri = ""spotify:artist:3WrFJ7ztbogyGnTHbHJFl2"", external_urls.spotify = ""https://open.spotify.com/artist/3WrFJ7ztbogyGnTHbHJFl2"")","c(""AD"", ""AE"", ""AR"", ""AT"", ""AU"", ""BE"", ""BG"", ""BH"", ""BO"", ""BR"", ""CA"", ""CH"", ""CL"", ""CO"", ""CR"", ""CY"", ""CZ"", ""DE"", ""DK"", ""DO"", ""DZ"", ""EC"", ""EE"", ""EG"", ""ES"", ""FI"", ""FR"", ""GB"", ""GR"", ""GT"", ""HK"", ""HN"", ""HU"", ""ID"", ""IE"", ""IL"", ""IN"", ""IS"", ""IT"", ""JO"", ""JP"", ""KW"", ""LB"", ""LI"", ""LT"", ""LU"", ""LV"", ""MA"", ""MC"", ""MT"", ""MX"", ""MY"", ""NI"", ""NL"", ""NO"", ""NZ"", ""OM"", ""PA"", ""PE"", ""PH"", ""PL"", ""PS"", ""PT"", ""PY"", ""QA"", ""RO"", ""SA"", ""SE"", ""SG"", ""SK"", ""SV"", ""TH"", ""TN"", ""TR"", ""TW"", ""US"", ""UY"", ""VN"", ""ZA"")","1","137706","FALSE","https://api.spotify.com/v1/tracks/0bYmYFbEAADKAlHdJqZ1gL","FALSE","Glass Onion - 2018 Mix","NA","3","track","spotify:track:0bYmYFbEAADKAlHdJqZ1gL","https://open.spotify.com/track/0bYmYFbEAADKAlHdJqZ1gL","The Beatles","G","minor","G minor"
"4","The Beatles","3WrFJ7ztbogyGnTHbHJFl2","1WMVvswNzB9i2UMh9svso5","album","list(height = c(640, 300, 64), url = c(""https://i.scdn.co/image/c8e438a7b5cfbceef51af4753881ab9ed1ed895c"", ""https://i.scdn.co/image/1892fe468153bf6f618fbb350afdbc7d683b92cb"", ""https://i.scdn.co/image/f6e12b2ef70abf43d110e5c79810655c7c3fae98""), width = c(640, 300, 64))","2018-11-09","2018","day","0.803","0.776","10","-7.561","1","0.0333","0.149","0.00471","0.222","0.969","113.193","02FJNRUlB28e1F0R9uP2s1","https://api.spotify.com/v1/audio-analysis/02FJNRUlB28e1F0R9uP2s1","4","list(href = ""https://api.spotify.com/v1/artists/3WrFJ7ztbogyGnTHbHJFl2"", id = ""3WrFJ7ztbogyGnTHbHJFl2"", name = ""The Beatles"", type = ""artist"", uri = ""spotify:artist:3WrFJ7ztbogyGnTHbHJFl2"", external_urls.spotify = ""https://open.spotify.com/artist/3WrFJ7ztbogyGnTHbHJFl2"")","c(""AD"", ""AE"", ""AR"", ""AT"", ""AU"", ""BE"", ""BG"", ""BH"", ""BO"", ""BR"", ""CA"", ""CH"", ""CL"", ""CO"", ""CR"", ""CY"", ""CZ"", ""DE"", ""DK"", ""DO"", ""DZ"", ""EC"", ""EE"", ""EG"", ""ES"", ""FI"", ""FR"", ""GB"", ""GR"", ""GT"", ""HK"", ""HN"", ""HU"", ""ID"", ""IE"", ""IL"", ""IN"", ""IS"", ""IT"", ""JO"", ""JP"", ""KW"", ""LB"", ""LI"", ""LT"", ""LU"", ""LV"", ""MA"", ""MC"", ""MT"", ""MX"", ""MY"", ""NI"", ""NL"", ""NO"", ""NZ"", ""OM"", ""PA"", ""PE"", ""PH"", ""PL"", ""PS"", ""PT"", ""PY"", ""QA"", ""RO"", ""SA"", ""SE"", ""SG"", ""SK"", ""SV"", ""TH"", ""TN"", ""TR"", ""TW"", ""US"", ""UY"", ""VN"", ""ZA"")","1","188813","FALSE","https://api.spotify.com/v1/tracks/02FJNRUlB28e1F0R9uP2s1","FALSE","Ob-La-Di, Ob-La-Da - 2018 Mix","NA","4","track","spotify:track:02FJNRUlB28e1F0R9uP2s1","https://open.spotify.com/track/02FJNRUlB28e1F0R9uP2s1","The Beatles","A#","major","A# major"
"5","The Beatles","3WrFJ7ztbogyGnTHbHJFl2","1WMVvswNzB9i2UMh9svso5","album","list(height = c(640, 300, 64), url = c(""https://i.scdn.co/image/c8e438a7b5cfbceef51af4753881ab9ed1ed895c"", ""https://i.scdn.co/image/1892fe468153bf6f618fbb350afdbc7d683b92cb"", ""https://i.scdn.co/image/f6e12b2ef70abf43d110e5c79810655c7c3fae98""), width = c(640, 300, 64))","2018-11-09","2018","day","0.749","0.689","9","-10.883","0","0.0346","0.278","0.759","0.796","0.299","89.897","76YBf6AwWhPG62H2LZftFQ","https://api.spotify.com/v1/audio-analysis/76YBf6AwWhPG62H2LZftFQ","4","list(href = ""https://api.spotify.com/v1/artists/3WrFJ7ztbogyGnTHbHJFl2"", id = ""3WrFJ7ztbogyGnTHbHJFl2"", name = ""The Beatles"", type = ""artist"", uri = ""spotify:artist:3WrFJ7ztbogyGnTHbHJFl2"", external_urls.spotify = ""https://open.spotify.com/artist/3WrFJ7ztbogyGnTHbHJFl2"")","c(""AD"", ""AE"", ""AR"", ""AT"", ""AU"", ""BE"", ""BG"", ""BH"", ""BO"", ""BR"", ""CA"", ""CH"", ""CL"", ""CO"", ""CR"", ""CY"", ""CZ"", ""DE"", ""DK"", ""DO"", ""DZ"", ""EC"", ""EE"", ""EG"", ""ES"", ""FI"", ""FR"", ""GB"", ""GR"", ""GT"", ""HK"", ""HN"", ""HU"", ""ID"", ""IE"", ""IL"", ""IN"", ""IS"", ""IT"", ""JO"", ""JP"", ""KW"", ""LB"", ""LI"", ""LT"", ""LU"", ""LV"", ""MA"", ""MC"", ""MT"", ""MX"", ""MY"", ""NI"", ""NL"", ""NO"", ""NZ"", ""OM"", ""PA"", ""PE"", ""PH"", ""PL"", ""PS"", ""PT"", ""PY"", ""QA"", ""RO"", ""SA"", ""SE"", ""SG"", ""SK"", ""SV"", ""TH"", ""TN"", ""TR"", ""TW"", ""US"", ""UY"", ""VN"", ""ZA"")","1","53000","FALSE","https://api.spotify.com/v1/tracks/76YBf6AwWhPG62H2LZftFQ","FALSE","Wild Honey Pie - 2018 Mix","NA","5","track","spotify:track:76YBf6AwWhPG62H2LZftFQ","https://open.spotify.com/track/76YBf6AwWhPG62H2LZftFQ","The Beatles","A","minor","A minor"
"6","The Beatles","3WrFJ7ztbogyGnTHbHJFl2","1WMVvswNzB9i2UMh9svso5","album","list(height = c(640, 300, 64), url = c(""https://i.scdn.co/image/c8e438a7b5cfbceef51af4753881ab9ed1ed895c"", ""https://i.scdn.co/image/1892fe468153bf6f618fbb350afdbc7d683b92cb"", ""https://i.scdn.co/image/f6e12b2ef70abf43d110e5c79810655c7c3fae98""), width = c(640, 300, 64))","2018-11-09","2018","day","0.659","0.56","0","-9.561","1","0.0648","0.295","0","0.683","0.738","114.796","7KXaC0HCD4VoIZOzWfdirZ","https://api.spotify.com/v1/audio-analysis/7KXaC0HCD4VoIZOzWfdirZ","4","list(href = ""https://api.spotify.com/v1/artists/3WrFJ7ztbogyGnTHbHJFl2"", id = ""3WrFJ7ztbogyGnTHbHJFl2"", name = ""The Beatles"", type = ""artist"", uri = ""spotify:artist:3WrFJ7ztbogyGnTHbHJFl2"", external_urls.spotify = ""https://open.spotify.com/artist/3WrFJ7ztbogyGnTHbHJFl2"")","c(""AD"", ""AE"", ""AR"", ""AT"", ""AU"", ""BE"", ""BG"", ""BH"", ""BO"", ""BR"", ""CA"", ""CH"", ""CL"", ""CO"", ""CR"", ""CY"", ""CZ"", ""DE"", ""DK"", ""DO"", ""DZ"", ""EC"", ""EE"", ""EG"", ""ES"", ""FI"", ""FR"", ""GB"", ""GR"", ""GT"", ""HK"", ""HN"", ""HU"", ""ID"", ""IE"", ""IL"", ""IN"", ""IS"", ""IT"", ""JO"", ""JP"", ""KW"", ""LB"", ""LI"", ""LT"", ""LU"", ""LV"", ""MA"", ""MC"", ""MT"", ""MX"", ""MY"", ""NI"", ""NL"", ""NO"", ""NZ"", ""OM"", ""PA"", ""PE"", ""PH"", ""PL"", ""PS"", ""PT"", ""PY"", ""QA"", ""RO"", ""SA"", ""SE"", ""SG"", ""SK"", ""SV"", ""TH"", ""TN"", ""TR"", ""TW"", ""US"", ""UY"", ""VN"", ""ZA"")","1","194186","FALSE","https://api.spotify.com/v1/tracks/7KXaC0HCD4VoIZOzWfdirZ","FALSE","The Continuing Story Of Bungalow Bill - 2018 Mix","NA","6","track","spotify:track:7KXaC0HCD4VoIZOzWfdirZ","https://open.spotify.com/track/7KXaC0HCD4VoIZOzWfdirZ","The Beatles","C","major","C major"
"7","The Beatles","3WrFJ7ztbogyGnTHbHJFl2","1WMVvswNzB9i2UMh9svso5","album","list(height = c(640, 300, 64), url = c(""https://i.scdn.co/image/c8e438a7b5cfbceef51af4753881ab9ed1ed895c"", ""https://i.scdn.co/image/1892fe468153bf6f618fbb350afdbc7d683b92cb"", ""https://i.scdn.co/image/f6e12b2ef70abf43d110e5c79810655c7c3fae98""), width = c(640, 300, 64))","2018-11-09","2018","day","0.421","0.668","2","-9.234","1","0.0364","0.00196","0.0172","0.307","0.635","115.124","0ZqSsO2xoVvcrhpiRuqCmt","https://api.spotify.com/v1/audio-analysis/0ZqSsO2xoVvcrhpiRuqCmt","4","list(href = ""https://api.spotify.com/v1/artists/3WrFJ7ztbogyGnTHbHJFl2"", id = ""3WrFJ7ztbogyGnTHbHJFl2"", name = ""The Beatles"", type = ""artist"", uri = ""spotify:artist:3WrFJ7ztbogyGnTHbHJFl2"", external_urls.spotify = ""https://open.spotify.com/artist/3WrFJ7ztbogyGnTHbHJFl2"")","c(""AD"", ""AE"", ""AR"", ""AT"", ""AU"", ""BE"", ""BG"", ""BH"", ""BO"", ""BR"", ""CA"", ""CH"", ""CL"", ""CO"", ""CR"", ""CY"", ""CZ"", ""DE"", ""DK"", ""DO"", ""DZ"", ""EC"", ""EE"", ""EG"", ""ES"", ""FI"", ""FR"", ""GB"", ""GR"", ""GT"", ""HK"", ""HN"", ""HU"", ""ID"", ""IE"", ""IL"", ""IN"", ""IS"", ""IT"", ""JO"", ""JP"", ""KW"", ""LB"", ""LI"", ""LT"", ""LU"", ""LV"", ""MA"", ""MC"", ""MT"", ""MX"", ""MY"", ""NI"", ""NL"", ""NO"", ""NZ"", ""OM"", ""PA"", ""PE"", ""PH"", ""PL"", ""PS"", ""PT"", ""PY"", ""QA"", ""RO"", ""SA"", ""SE"", ""SG"", ""SK"", ""SV"", ""TH"", ""TN"", ""TR"", ""TW"", ""US"", ""UY"", ""VN"", ""ZA"")","1","285280","FALSE","https://api.spotify.com/v1/tracks/0ZqSsO2xoVvcrhpiRuqCmt","FALSE","While My Guitar Gently Weeps - 2018 Mix","NA","7","track","spotify:track:0ZqSsO2xoVvcrhpiRuqCmt","https://open.spotify.com/track/0ZqSsO2xoVvcrhpiRuqCmt","The Beatles","D","major","D major"
"8","The Beatles","3WrFJ7ztbogyGnTHbHJFl2","1WMVvswNzB9i2UMh9svso5","album","list(height = c(640, 300, 64), url = c(""https://i.scdn.co/image/c8e438a7b5cfbceef51af4753881ab9ed1ed895c"", ""https://i.scdn.co/image/1892fe468153bf6f618fbb350afdbc7d683b92cb"", ""https://i.scdn.co/image/f6e12b2ef70abf43d110e5c79810655c7c3fae98""), width = c(640, 300, 64))","2018-11-09","2018","day","0.461","0.534","9","-9.912","0","0.0592","0.131","5.63e-06","0.107","0.459","138.935","3z2ngCk1Us5E0DtNGczXwJ","https://api.spotify.com/v1/audio-analysis/3z2ngCk1Us5E0DtNGczXwJ","4","list(href = ""https://api.spotify.com/v1/artists/3WrFJ7ztbogyGnTHbHJFl2"", id = ""3WrFJ7ztbogyGnTHbHJFl2"", name = ""The Beatles"", type = ""artist"", uri = ""spotify:artist:3WrFJ7ztbogyGnTHbHJFl2"", external_urls.spotify = ""https://open.spotify.com/artist/3WrFJ7ztbogyGnTHbHJFl2"")","c(""AD"", ""AE"", ""AR"", ""AT"", ""AU"", ""BE"", ""BG"", ""BH"", ""BO"", ""BR"", ""CA"", ""CH"", ""CL"", ""CO"", ""CR"", ""CY"", ""CZ"", ""DE"", ""DK"", ""DO"", ""DZ"", ""EC"", ""EE"", ""EG"", ""ES"", ""FI"", ""FR"", ""GB"", ""GR"", ""GT"", ""HK"", ""HN"", ""HU"", ""ID"", ""IE"", ""IL"", ""IN"", ""IS"", ""IT"", ""JO"", ""JP"", ""KW"", ""LB"", ""LI"", ""LT"", ""LU"", ""LV"", ""MA"", ""MC"", ""MT"", ""MX"", ""MY"", ""NI"", ""NL"", ""NO"", ""NZ"", ""OM"", ""PA"", ""PE"", ""PH"", ""PL"", ""PS"", ""PT"", ""PY"", ""QA"", ""RO"", ""SA"", ""SE"", ""SG"", ""SK"", ""SV"", ""TH"", ""TN"", ""TR"", ""TW"", ""US"", ""UY"", ""VN"", ""ZA"")","1","164520","FALSE","https://api.spotify.com/v1/tracks/3z2ngCk1Us5E0DtNGczXwJ","FALSE","Happiness Is A Warm Gun - 2018 Mix","NA","8","track","spotify:track:3z2ngCk1Us5E0DtNGczXwJ","https://open.spotify.com/track/3z2ngCk1Us5E0DtNGczXwJ","The Beatles","A","minor","A minor"
"9","The Beatles","3WrFJ7ztbogyGnTHbHJFl2","1WMVvswNzB9i2UMh9svso5","album","list(height = c(640, 300, 64), url = c(""https://i.scdn.co/image/c8e438a7b5cfbceef51af4753881ab9ed1ed895c"", ""https://i.scdn.co/image/1892fe468153bf6f618fbb350afdbc7d683b92cb"", ""https://i.scdn.co/image/f6e12b2ef70abf43d110e5c79810655c7c3fae98""), width = c(640, 300, 64))","2018-11-09","2018","day","0.641","0.328","10","-10.709","1","0.0313","0.788","7.77e-05","0.157","0.858","89.212","4BtpBz9IIamSuYJ26Qoi8G","https://api.spotify.com/v1/audio-analysis/4BtpBz9IIamSuYJ26Qoi8G","4","list(href = ""https://api.spotify.com/v1/artists/3WrFJ7ztbogyGnTHbHJFl2"", id = ""3WrFJ7ztbogyGnTHbHJFl2"", name = ""The Beatles"", type = ""artist"", uri = ""spotify:artist:3WrFJ7ztbogyGnTHbHJFl2"", external_urls.spotify = ""https://open.spotify.com/artist/3WrFJ7ztbogyGnTHbHJFl2"")","c(""AD"", ""AE"", ""AR"", ""AT"", ""AU"", ""BE"", ""BG"", ""BH"", ""BO"", ""BR"", ""CA"", ""CH"", ""CL"", ""CO"", ""CR"", ""CY"", ""CZ"", ""DE"", ""DK"", ""DO"", ""DZ"", ""EC"", ""EE"", ""EG"", ""ES"", ""FI"", ""FR"", ""GB"", ""GR"", ""GT"", ""HK"", ""HN"", ""HU"", ""ID"", ""IE"", ""IL"", ""IN"", ""IS"", ""IT"", ""JO"", ""JP"", ""KW"", ""LB"", ""LI"", ""LT"", ""LU"", ""LV"", ""MA"", ""MC"", ""MT"", ""MX"", ""MY"", ""NI"", ""NL"", ""NO"", ""NZ"", ""OM"", ""PA"", ""PE"", ""PH"", ""PL"", ""PS"", ""PT"", ""PY"", ""QA"", ""RO"", ""SA"", ""SE"", ""SG"", ""SK"", ""SV"", ""TH"", ""TN"", ""TR"", ""TW"", ""US"", ""UY"", ""VN"", ""ZA"")","1","148480","FALSE","https://api.spotify.com/v1/tracks/4BtpBz9IIamSuYJ26Qoi8G","FALSE","Martha My Dear - 2018 Mix","NA","9","track","spotify:track:4BtpBz9IIamSuYJ26Qoi8G","https://open.spotify.com/track/4BtpBz9IIamSuYJ26Qoi8G","The Beatles","A#","major","A# major"
"10","The Beatles","3WrFJ7ztbogyGnTHbHJFl2","1WMVvswNzB9i2UMh9svso5","album","list(height = c(640, 300, 64), url = c(""https://i.scdn.co/image/c8e438a7b5cfbceef51af4753881ab9ed1ed895c"", ""https://i.scdn.co/image/1892fe468153bf6f618fbb350afdbc7d683b92cb"", ""https://i.scdn.co/image/f6e12b2ef70abf43d110e5c79810655c7c3fae98""), width = c(640, 300, 64))","2018-11-09","2018","day","0.44","0.485","9","-10.989","1","0.28","0.496","1.11e-05","0.508","0.717","69.925","52efrg776bHRucNKHRWwkE","https://api.spotify.com/v1/audio-analysis/52efrg776bHRucNKHRWwkE","4","list(href = ""https://api.spotify.com/v1/artists/3WrFJ7ztbogyGnTHbHJFl2"", id = ""3WrFJ7ztbogyGnTHbHJFl2"", name = ""The Beatles"", type = ""artist"", uri = ""spotify:artist:3WrFJ7ztbogyGnTHbHJFl2"", external_urls.spotify = ""https://open.spotify.com/artist/3WrFJ7ztbogyGnTHbHJFl2"")","c(""AD"", ""AE"", ""AR"", ""AT"", ""AU"", ""BE"", ""BG"", ""BH"", ""BO"", ""BR"", ""CA"", ""CH"", ""CL"", ""CO"", ""CR"", ""CY"", ""CZ"", ""DE"", ""DK"", ""DO"", ""DZ"", ""EC"", ""EE"", ""EG"", ""ES"", ""FI"", ""FR"", ""GB"", ""GR"", ""GT"", ""HK"", ""HN"", ""HU"", ""ID"", ""IE"", ""IL"", ""IN"", ""IS"", ""IT"", ""JO"", ""JP"", ""KW"", ""LB"", ""LI"", ""LT"", ""LU"", ""LV"", ""MA"", ""MC"", ""MT"", ""MX"", ""MY"", ""NI"", ""NL"", ""NO"", ""NZ"", ""OM"", ""PA"", ""PE"", ""PH"", ""PL"", ""PS"", ""PT"", ""PY"", ""QA"", ""RO"", ""SA"", ""SE"", ""SG"", ""SK"", ""SV"", ""TH"", ""TN"", ""TR"", ""TW"", ""US"", ""UY"", ""VN"", ""ZA"")","1","123400","FALSE","https://api.spotify.com/v1/tracks/52efrg776bHRucNKHRWwkE","FALSE","I'm So Tired - 2018 Mix","NA","10","track","spotify:track:52efrg776bHRucNKHRWwkE","https://open.spotify.com/track/52efrg776bHRucNKHRWwkE","The Beatles","A","major","A major"
