"","artist_name","artist_id","album_id","album_type","album_images","album_release_date","album_release_year","album_release_date_precision","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","track_id","analysis_url","time_signature","artists","available_markets","disc_number","duration_ms","explicit","track_href","is_local","track_name","track_preview_url","track_number","type","track_uri","external_urls.spotify","album_name","key_name","mode_name","key_mode"
"1","Beyoncé","6vWDO969PvNqNYHIOW5v0m","2UJwKSBUz6rtW4QLK74kQu","album","list(height = c(640, 300, 64), url = c(""https://i.scdn.co/image/98be8968e1c29e6ef80831c5867733d2e687b508"", ""https://i.scdn.co/image/a986d5fe5780115541b5c33e89ed66272e5d4c0f"", ""https://i.scdn.co/image/20787cddd28d8b7335f9cc8baff2b097d27558d1""), width = c(640, 300, 64))","2014-11-24","2014","day","0.512","0.625","11","-6.764","1","0.0508","0.00308","0.000164","0.346","0.201","129.935","7lUA4P03AhwAw40JHkdyGr","https://api.spotify.com/v1/audio-analysis/7lUA4P03AhwAw40JHkdyGr","4","list(href = ""https://api.spotify.com/v1/artists/6vWDO969PvNqNYHIOW5v0m"", id = ""6vWDO969PvNqNYHIOW5v0m"", name = ""Beyoncé"", type = ""artist"", uri = ""spotify:artist:6vWDO969PvNqNYHIOW5v0m"", external_urls.spotify = ""https://open.spotify.com/artist/6vWDO969PvNqNYHIOW5v0m"")","c(""AD"", ""AR"", ""AT"", ""AU"", ""BE"", ""BG"", ""BO"", ""BR"", ""CA"", ""CH"", ""CL"", ""CO"", ""CR"", ""CY"", ""CZ"", ""DE"", ""DK"", ""DO"", ""DZ"", ""EC"", ""EE"", ""ES"", ""FI"", ""FR"", ""GB"", ""GR"", ""GT"", ""HK"", ""HN"", ""HU"", ""ID"", ""IE"", ""IL"", ""IN"", ""IS"", ""IT"", ""JP"", ""LI"", ""LT"", ""LU"", ""LV"", ""MA"", ""MC"", ""MT"", ""MX"", ""MY"", ""NI"", ""NL"", ""NO"", ""NZ"", ""PA"", ""PE"", ""PH"", ""PL"", ""PT"", ""PY"", ""RO"", ""SE"", ""SG"", ""SK"", ""SV"", ""TH"", ""TN"", ""TR"", ""TW"", ""US"", ""UY"", ""VN"", ""ZA"")","1","257653","FALSE","https://api.spotify.com/v1/tracks/7lUA4P03AhwAw40JHkdyGr","FALSE","Pretty Hurts","https://p.scdn.co/mp3-preview/fd617af2cdf7ea1bebbe64ea170a2d34ea24f675?cid=05af946589794553974d293435950a5d","1","track","spotify:track:7lUA4P03AhwAw40JHkdyGr","https://open.spotify.com/track/7lUA4P03AhwAw40JHkdyGr","BEYONCÉ [Platinum Edition]","B","major","B major"
"2","Beyoncé","6vWDO969PvNqNYHIOW5v0m","2UJwKSBUz6rtW4QLK74kQu","album","list(height = c(640, 300, 64), url = c(""https://i.scdn.co/image/98be8968e1c29e6ef80831c5867733d2e687b508"", ""https://i.scdn.co/image/a986d5fe5780115541b5c33e89ed66272e5d4c0f"", ""https://i.scdn.co/image/20787cddd28d8b7335f9cc8baff2b097d27558d1""), width = c(640, 300, 64))","2014-11-24","2014","day","0.436","0.534","1","-9.416","0","0.0773","0.103","0.00643","0.507","0.325","122.822","7cioKB5CHVzk09SOtTyn0T","https://api.spotify.com/v1/audio-analysis/7cioKB5CHVzk09SOtTyn0T","4","list(href = ""https://api.spotify.com/v1/artists/6vWDO969PvNqNYHIOW5v0m"", id = ""6vWDO969PvNqNYHIOW5v0m"", name = ""Beyoncé"", type = ""artist"", uri = ""spotify:artist:6vWDO969PvNqNYHIOW5v0m"", external_urls.spotify = ""https://open.spotify.com/artist/6vWDO969PvNqNYHIOW5v0m"")","c(""AD"", ""AR"", ""AT"", ""AU"", ""BE"", ""BG"", ""BO"", ""BR"", ""CA"", ""CH"", ""CL"", ""CO"", ""CR"", ""CY"", ""CZ"", ""DE"", ""DK"", ""DO"", ""DZ"", ""EC"", ""EE"", ""ES"", ""FI"", ""FR"", ""GB"", ""GR"", ""GT"", ""HK"", ""HN"", ""HU"", ""ID"", ""IE"", ""IL"", ""IN"", ""IS"", ""IT"", ""JP"", ""LI"", ""LT"", ""LU"", ""LV"", ""MA"", ""MC"", ""MT"", ""MX"", ""MY"", ""NI"", ""NL"", ""NO"", ""NZ"", ""PA"", ""PE"", ""PH"", ""PL"", ""PT"", ""PY"", ""RO"", ""SE"", ""SG"", ""SK"", ""SV"", ""TH"", ""TN"", ""TR"", ""TW"", ""US"", ""UY"", ""VN"", ""ZA"")","1","369040","TRUE","https://api.spotify.com/v1/tracks/7cioKB5CHVzk09SOtTyn0T","FALSE","Haunted","https://p.scdn.co/mp3-preview/63fcd43b454b1dc9c98a3e29b02f66755639a16f?cid=05af946589794553974d293435950a5d","2","track","spotify:track:7cioKB5CHVzk09SOtTyn0T","https://open.spotify.com/track/7cioKB5CHVzk09SOtTyn0T","BEYONCÉ [Platinum Edition]","C#","minor","C# minor"
"3","Beyoncé","6vWDO969PvNqNYHIOW5v0m","2UJwKSBUz6rtW4QLK74kQu","album","list(height = c(640, 300, 64), url = c(""https://i.scdn.co/image/98be8968e1c29e6ef80831c5867733d2e687b508"", ""https://i.scdn.co/image/a986d5fe5780115541b5c33e89ed66272e5d4c0f"", ""https://i.scdn.co/image/20787cddd28d8b7335f9cc8baff2b097d27558d1""), width = c(640, 300, 64))","2014-11-24","2014","day","0.589","0.621","5","-6.902","0","0.0468","0.00969","0.00104","0.181","0.401","140.03","6jG2YzhxptolDzLHTGLt7S","https://api.spotify.com/v1/audio-analysis/6jG2YzhxptolDzLHTGLt7S","4","list(href = c(""https://api.spotify.com/v1/artists/6vWDO969PvNqNYHIOW5v0m"", ""https://api.spotify.com/v1/artists/3nFkdlSjzX9mRTtwJOzDYB""), id = c(""6vWDO969PvNqNYHIOW5v0m"", ""3nFkdlSjzX9mRTtwJOzDYB""), name = c(""Beyoncé"", ""JAY Z""), type = c(""artist"", ""artist""), uri = c(""spotify:artist:6vWDO969PvNqNYHIOW5v0m"", ""spotify:artist:3nFkdlSjzX9mRTtwJOzDYB""), external_urls.spotify = c(""https://open.spotify.com/artist/6vWDO969PvNqNYHIOW5v0m"", ""https://open.spotify.com/artist/3nFkdlSjzX9mRTtwJOzDYB""))","c(""AD"", ""AR"", ""AT"", ""AU"", ""BE"", ""BG"", ""BO"", ""BR"", ""CA"", ""CH"", ""CL"", ""CO"", ""CR"", ""CY"", ""CZ"", ""DE"", ""DK"", ""DO"", ""DZ"", ""EC"", ""EE"", ""ES"", ""FI"", ""FR"", ""GB"", ""GR"", ""GT"", ""HK"", ""HN"", ""HU"", ""ID"", ""IE"", ""IL"", ""IN"", ""IS"", ""IT"", ""JP"", ""LI"", ""LT"", ""LU"", ""LV"", ""MA"", ""MC"", ""MT"", ""MX"", ""MY"", ""NI"", ""NL"", ""NO"", ""NZ"", ""PA"", ""PE"", ""PH"", ""PL"", ""PT"", ""PY"", ""RO"", ""SE"", ""SG"", ""SK"", ""SV"", ""TH"", ""TN"", ""TR"", ""TW"", ""US"", ""UY"", ""VN"", ""ZA"")","1","323480","TRUE","https://api.spotify.com/v1/tracks/6jG2YzhxptolDzLHTGLt7S","FALSE","Drunk in Love","https://p.scdn.co/mp3-preview/7052c45ae9298c38fdbd1b45bec7fc5f554fafa0?cid=05af946589794553974d293435950a5d","3","track","spotify:track:6jG2YzhxptolDzLHTGLt7S","https://open.spotify.com/track/6jG2YzhxptolDzLHTGLt7S","BEYONCÉ [Platinum Edition]","F","minor","F minor"
"4","Beyoncé","6vWDO969PvNqNYHIOW5v0m","2UJwKSBUz6rtW4QLK74kQu","album","list(height = c(640, 300, 64), url = c(""https://i.scdn.co/image/98be8968e1c29e6ef80831c5867733d2e687b508"", ""https://i.scdn.co/image/a986d5fe5780115541b5c33e89ed66272e5d4c0f"", ""https://i.scdn.co/image/20787cddd28d8b7335f9cc8baff2b097d27558d1""), width = c(640, 300, 64))","2014-11-24","2014","day","0.875","0.434","0","-7.683","1","0.091","0.242","0.00146","0.234","0.777","120.065","6wwrYruEgWlowPDZMq5116","https://api.spotify.com/v1/audio-analysis/6wwrYruEgWlowPDZMq5116","4","list(href = ""https://api.spotify.com/v1/artists/6vWDO969PvNqNYHIOW5v0m"", id = ""6vWDO969PvNqNYHIOW5v0m"", name = ""Beyoncé"", type = ""artist"", uri = ""spotify:artist:6vWDO969PvNqNYHIOW5v0m"", external_urls.spotify = ""https://open.spotify.com/artist/6vWDO969PvNqNYHIOW5v0m"")","c(""AD"", ""AR"", ""AT"", ""AU"", ""BE"", ""BG"", ""BO"", ""BR"", ""CA"", ""CH"", ""CL"", ""CO"", ""CR"", ""CY"", ""CZ"", ""DE"", ""DK"", ""DO"", ""DZ"", ""EC"", ""EE"", ""ES"", ""FI"", ""FR"", ""GB"", ""GR"", ""GT"", ""HK"", ""HN"", ""HU"", ""ID"", ""IE"", ""IL"", ""IN"", ""IS"", ""IT"", ""JP"", ""LI"", ""LT"", ""LU"", ""LV"", ""MA"", ""MC"", ""MT"", ""MX"", ""MY"", ""NI"", ""NL"", ""NO"", ""NZ"", ""PA"", ""PE"", ""PH"", ""PL"", ""PT"", ""PY"", ""RO"", ""SE"", ""SG"", ""SK"", ""SV"", ""TH"", ""TN"", ""TR"", ""TW"", ""US"", ""UY"", ""VN"", ""ZA"")","1","309720","FALSE","https://api.spotify.com/v1/tracks/6wwrYruEgWlowPDZMq5116","FALSE","Blow","https://p.scdn.co/mp3-preview/7939ef46f6f8992a54d1b83388887de06f4decac?cid=05af946589794553974d293435950a5d","4","track","spotify:track:6wwrYruEgWlowPDZMq5116","https://open.spotify.com/track/6wwrYruEgWlowPDZMq5116","BEYONCÉ [Platinum Edition]","C","major","C major"
"5","Beyoncé","6vWDO969PvNqNYHIOW5v0m","2UJwKSBUz6rtW4QLK74kQu","album","list(height = c(640, 300, 64), url = c(""https://i.scdn.co/image/98be8968e1c29e6ef80831c5867733d2e687b508"", ""https://i.scdn.co/image/a986d5fe5780115541b5c33e89ed66272e5d4c0f"", ""https://i.scdn.co/image/20787cddd28d8b7335f9cc8baff2b097d27558d1""), width = c(640, 300, 64))","2014-11-24","2014","day","0.571","0.466","9","-9.153","0","0.173","0.0424","0.00262","0.125","0.512","111.58","4DActPOAtak2m8meZeMt3B","https://api.spotify.com/v1/audio-analysis/4DActPOAtak2m8meZeMt3B","1","list(href = ""https://api.spotify.com/v1/artists/6vWDO969PvNqNYHIOW5v0m"", id = ""6vWDO969PvNqNYHIOW5v0m"", name = ""Beyoncé"", type = ""artist"", uri = ""spotify:artist:6vWDO969PvNqNYHIOW5v0m"", external_urls.spotify = ""https://open.spotify.com/artist/6vWDO969PvNqNYHIOW5v0m"")","c(""AD"", ""AR"", ""AT"", ""AU"", ""BE"", ""BG"", ""BO"", ""BR"", ""CA"", ""CH"", ""CL"", ""CO"", ""CR"", ""CY"", ""CZ"", ""DE"", ""DK"", ""DO"", ""DZ"", ""EC"", ""EE"", ""ES"", ""FI"", ""FR"", ""GB"", ""GR"", ""GT"", ""HK"", ""HN"", ""HU"", ""ID"", ""IE"", ""IL"", ""IN"", ""IS"", ""IT"", ""JP"", ""LI"", ""LT"", ""LU"", ""LV"", ""MA"", ""MC"", ""MT"", ""MX"", ""MY"", ""NI"", ""NL"", ""NO"", ""NZ"", ""PA"", ""PE"", ""PH"", ""PL"", ""PT"", ""PY"", ""RO"", ""SE"", ""SG"", ""SK"", ""SV"", ""TH"", ""TN"", ""TR"", ""TW"", ""US"", ""UY"", ""VN"", ""ZA"")","1","228693","FALSE","https://api.spotify.com/v1/tracks/4DActPOAtak2m8meZeMt3B","FALSE","No Angel","https://p.scdn.co/mp3-preview/a6f4e0c100f4c67293b44a1122c77376ea055b9b?cid=05af946589794553974d293435950a5d","5","track","spotify:track:4DActPOAtak2m8meZeMt3B","https://open.spotify.com/track/4DActPOAtak2m8meZeMt3B","BEYONCÉ [Platinum Edition]","A","minor","A minor"
"6","Beyoncé","6vWDO969PvNqNYHIOW5v0m","2UJwKSBUz6rtW4QLK74kQu","album","list(height = c(640, 300, 64), url = c(""https://i.scdn.co/image/98be8968e1c29e6ef80831c5867733d2e687b508"", ""https://i.scdn.co/image/a986d5fe5780115541b5c33e89ed66272e5d4c0f"", ""https://i.scdn.co/image/20787cddd28d8b7335f9cc8baff2b097d27558d1""), width = c(640, 300, 64))","2014-11-24","2014","day","0.412","0.441","11","-11.523","0","0.291","0.0296","0.0726","0.306","0.174","185.571","5hgnY0mVcVetszbb85qeDg","https://api.spotify.com/v1/audio-analysis/5hgnY0mVcVetszbb85qeDg","4","list(href = ""https://api.spotify.com/v1/artists/6vWDO969PvNqNYHIOW5v0m"", id = ""6vWDO969PvNqNYHIOW5v0m"", name = ""Beyoncé"", type = ""artist"", uri = ""spotify:artist:6vWDO969PvNqNYHIOW5v0m"", external_urls.spotify = ""https://open.spotify.com/artist/6vWDO969PvNqNYHIOW5v0m"")","c(""AD"", ""AR"", ""AT"", ""AU"", ""BE"", ""BG"", ""BO"", ""BR"", ""CA"", ""CH"", ""CL"", ""CO"", ""CR"", ""CY"", ""CZ"", ""DE"", ""DK"", ""DO"", ""DZ"", ""EC"", ""EE"", ""ES"", ""FI"", ""FR"", ""GB"", ""GR"", ""GT"", ""HK"", ""HN"", ""HU"", ""ID"", ""IE"", ""IL"", ""IN"", ""IS"", ""IT"", ""JP"", ""LI"", ""LT"", ""LU"", ""LV"", ""MA"", ""MC"", ""MT"", ""MX"", ""MY"", ""NI"", ""NL"", ""NO"", ""NZ"", ""PA"", ""PE"", ""PH"", ""PL"", ""PT"", ""PY"", ""RO"", ""SE"", ""SG"", ""SK"", ""SV"", ""TH"", ""TN"", ""TR"", ""TW"", ""US"", ""UY"", ""VN"", ""ZA"")","1","319466","TRUE","https://api.spotify.com/v1/tracks/5hgnY0mVcVetszbb85qeDg","FALSE","Partition","https://p.scdn.co/mp3-preview/8ecd5010e5a46f1c84f42bcfed50505395825d7a?cid=05af946589794553974d293435950a5d","6","track","spotify:track:5hgnY0mVcVetszbb85qeDg","https://open.spotify.com/track/5hgnY0mVcVetszbb85qeDg","BEYONCÉ [Platinum Edition]","B","minor","B minor"
"7","Beyoncé","6vWDO969PvNqNYHIOW5v0m","2UJwKSBUz6rtW4QLK74kQu","album","list(height = c(640, 300, 64), url = c(""https://i.scdn.co/image/98be8968e1c29e6ef80831c5867733d2e687b508"", ""https://i.scdn.co/image/a986d5fe5780115541b5c33e89ed66272e5d4c0f"", ""https://i.scdn.co/image/20787cddd28d8b7335f9cc8baff2b097d27558d1""), width = c(640, 300, 64))","2014-11-24","2014","day","0.589","0.541","8","-10.087","1","0.163","0.122","0.00414","0.0882","0.236","133.97","63wKtmUg754umO8SglEL79","https://api.spotify.com/v1/audio-analysis/63wKtmUg754umO8SglEL79","4","list(href = ""https://api.spotify.com/v1/artists/6vWDO969PvNqNYHIOW5v0m"", id = ""6vWDO969PvNqNYHIOW5v0m"", name = ""Beyoncé"", type = ""artist"", uri = ""spotify:artist:6vWDO969PvNqNYHIOW5v0m"", external_urls.spotify = ""https://open.spotify.com/artist/6vWDO969PvNqNYHIOW5v0m"")","c(""AD"", ""AR"", ""AT"", ""AU"", ""BE"", ""BG"", ""BO"", ""BR"", ""CA"", ""CH"", ""CL"", ""CO"", ""CR"", ""CY"", ""CZ"", ""DE"", ""DK"", ""DO"", ""DZ"", ""EC"", ""EE"", ""ES"", ""FI"", ""FR"", ""GB"", ""GR"", ""GT"", ""HK"", ""HN"", ""HU"", ""ID"", ""IE"", ""IL"", ""IN"", ""IS"", ""IT"", ""JP"", ""LI"", ""LT"", ""LU"", ""LV"", ""MA"", ""MC"", ""MT"", ""MX"", ""MY"", ""NI"", ""NL"", ""NO"", ""NZ"", ""PA"", ""PE"", ""PH"", ""PL"", ""PT"", ""PY"", ""RO"", ""SE"", ""SG"", ""SK"", ""SV"", ""TH"", ""TN"", ""TR"", ""TW"", ""US"", ""UY"", ""VN"", ""ZA"")","1","184013","FALSE","https://api.spotify.com/v1/tracks/63wKtmUg754umO8SglEL79","FALSE","Jealous","https://p.scdn.co/mp3-preview/bf69b30f8619bebaf5a3baeedc38067f8f36ee0d?cid=05af946589794553974d293435950a5d","7","track","spotify:track:63wKtmUg754umO8SglEL79","https://open.spotify.com/track/63wKtmUg754umO8SglEL79","BEYONCÉ [Platinum Edition]","G#","major","G# major"
"8","Beyoncé","6vWDO969PvNqNYHIOW5v0m","2UJwKSBUz6rtW4QLK74kQu","album","list(height = c(640, 300, 64), url = c(""https://i.scdn.co/image/98be8968e1c29e6ef80831c5867733d2e687b508"", ""https://i.scdn.co/image/a986d5fe5780115541b5c33e89ed66272e5d4c0f"", ""https://i.scdn.co/image/20787cddd28d8b7335f9cc8baff2b097d27558d1""), width = c(640, 300, 64))","2014-11-24","2014","day","0.495","0.403","1","-9.731","1","0.301","0.5","0","0.7","0.555","140.415","0755vnFQZLSgHHWbR1qCjY","https://api.spotify.com/v1/audio-analysis/0755vnFQZLSgHHWbR1qCjY","3","list(href = ""https://api.spotify.com/v1/artists/6vWDO969PvNqNYHIOW5v0m"", id = ""6vWDO969PvNqNYHIOW5v0m"", name = ""Beyoncé"", type = ""artist"", uri = ""spotify:artist:6vWDO969PvNqNYHIOW5v0m"", external_urls.spotify = ""https://open.spotify.com/artist/6vWDO969PvNqNYHIOW5v0m"")","c(""AD"", ""AR"", ""AT"", ""AU"", ""BE"", ""BG"", ""BO"", ""BR"", ""CA"", ""CH"", ""CL"", ""CO"", ""CR"", ""CY"", ""CZ"", ""DE"", ""DK"", ""DO"", ""DZ"", ""EC"", ""EE"", ""ES"", ""FI"", ""FR"", ""GB"", ""GR"", ""GT"", ""HK"", ""HN"", ""HU"", ""ID"", ""IE"", ""IL"", ""IN"", ""IS"", ""IT"", ""JP"", ""LI"", ""LT"", ""LU"", ""LV"", ""MA"", ""MC"", ""MT"", ""MX"", ""MY"", ""NI"", ""NL"", ""NO"", ""NZ"", ""PA"", ""PE"", ""PH"", ""PL"", ""PT"", ""PY"", ""RO"", ""SE"", ""SG"", ""SK"", ""SV"", ""TH"", ""TN"", ""TR"", ""TW"", ""US"", ""UY"", ""VN"", ""ZA"")","1","391906","TRUE","https://api.spotify.com/v1/tracks/0755vnFQZLSgHHWbR1qCjY","FALSE","Rocket","https://p.scdn.co/mp3-preview/6cfb3e2c4692a50e5663cc2134b20e146284e28b?cid=05af946589794553974d293435950a5d","8","track","spotify:track:0755vnFQZLSgHHWbR1qCjY","https://open.spotify.com/track/0755vnFQZLSgHHWbR1qCjY","BEYONCÉ [Platinum Edition]","C#","major","C# major"
"9","Beyoncé","6vWDO969PvNqNYHIOW5v0m","2UJwKSBUz6rtW4QLK74kQu","album","list(height = c(640, 300, 64), url = c(""https://i.scdn.co/image/98be8968e1c29e6ef80831c5867733d2e687b508"", ""https://i.scdn.co/image/a986d5fe5780115541b5c33e89ed66272e5d4c0f"", ""https://i.scdn.co/image/20787cddd28d8b7335f9cc8baff2b097d27558d1""), width = c(640, 300, 64))","2014-11-24","2014","day","0.557","0.428","5","-11.299","1","0.137","0.0673","0.0019","0.139","0.0996","103.009","63FrXif0Pdu4NAPvTh87mw","https://api.spotify.com/v1/audio-analysis/63FrXif0Pdu4NAPvTh87mw","4","list(href = c(""https://api.spotify.com/v1/artists/6vWDO969PvNqNYHIOW5v0m"", ""https://api.spotify.com/v1/artists/3TVXtAsR1Inumwj472S9r4""), id = c(""6vWDO969PvNqNYHIOW5v0m"", ""3TVXtAsR1Inumwj472S9r4""), name = c(""Beyoncé"", ""Drake""), type = c(""artist"", ""artist""), uri = c(""spotify:artist:6vWDO969PvNqNYHIOW5v0m"", ""spotify:artist:3TVXtAsR1Inumwj472S9r4""), external_urls.spotify = c(""https://open.spotify.com/artist/6vWDO969PvNqNYHIOW5v0m"", ""https://open.spotify.com/artist/3TVXtAsR1Inumwj472S9r4""))","c(""AD"", ""AR"", ""AT"", ""AU"", ""BE"", ""BG"", ""BO"", ""BR"", ""CA"", ""CH"", ""CL"", ""CO"", ""CR"", ""CY"", ""CZ"", ""DE"", ""DK"", ""DO"", ""DZ"", ""EC"", ""EE"", ""ES"", ""FI"", ""FR"", ""GB"", ""GR"", ""GT"", ""HK"", ""HN"", ""HU"", ""ID"", ""IE"", ""IL"", ""IN"", ""IS"", ""IT"", ""JP"", ""LI"", ""LT"", ""LU"", ""LV"", ""MA"", ""MC"", ""MT"", ""MX"", ""MY"", ""NI"", ""NL"", ""NO"", ""NZ"", ""PA"", ""PE"", ""PH"", ""PL"", ""PT"", ""PY"", ""RO"", ""SE"", ""SG"", ""SK"", ""SV"", ""TH"", ""TN"", ""TR"", ""TW"", ""US"", ""UY"", ""VN"", ""ZA"")","1","378600","TRUE","https://api.spotify.com/v1/tracks/63FrXif0Pdu4NAPvTh87mw","FALSE","Mine","https://p.scdn.co/mp3-preview/106af85b4247de1f32451bb2612d56d79156ea47?cid=05af946589794553974d293435950a5d","9","track","spotify:track:63FrXif0Pdu4NAPvTh87mw","https://open.spotify.com/track/63FrXif0Pdu4NAPvTh87mw","BEYONCÉ [Platinum Edition]","F","major","F major"
"10","Beyoncé","6vWDO969PvNqNYHIOW5v0m","2UJwKSBUz6rtW4QLK74kQu","album","list(height = c(640, 300, 64), url = c(""https://i.scdn.co/image/98be8968e1c29e6ef80831c5867733d2e687b508"", ""https://i.scdn.co/image/a986d5fe5780115541b5c33e89ed66272e5d4c0f"", ""https://i.scdn.co/image/20787cddd28d8b7335f9cc8baff2b097d27558d1""), width = c(640, 300, 64))","2014-11-24","2014","day","0.47","0.792","0","-8.932","1","0.26","0.171","1.28e-06","0.313","0.214","170.085","40xhyfAPDoMtv494MfPevP","https://api.spotify.com/v1/audio-analysis/40xhyfAPDoMtv494MfPevP","4","list(href = ""https://api.spotify.com/v1/artists/6vWDO969PvNqNYHIOW5v0m"", id = ""6vWDO969PvNqNYHIOW5v0m"", name = ""Beyoncé"", type = ""artist"", uri = ""spotify:artist:6vWDO969PvNqNYHIOW5v0m"", external_urls.spotify = ""https://open.spotify.com/artist/6vWDO969PvNqNYHIOW5v0m"")","c(""AD"", ""AR"", ""AT"", ""AU"", ""BE"", ""BG"", ""BO"", ""BR"", ""CA"", ""CH"", ""CL"", ""CO"", ""CR"", ""CY"", ""CZ"", ""DE"", ""DK"", ""DO"", ""DZ"", ""EC"", ""EE"", ""ES"", ""FI"", ""FR"", ""GB"", ""GR"", ""GT"", ""HK"", ""HN"", ""HU"", ""ID"", ""IE"", ""IL"", ""IN"", ""IS"", ""IT"", ""JP"", ""LI"", ""LT"", ""LU"", ""LV"", ""MA"", ""MC"", ""MT"", ""MX"", ""MY"", ""NI"", ""NL"", ""NO"", ""NZ"", ""PA"", ""PE"", ""PH"", ""PL"", ""PT"", ""PY"", ""RO"", ""SE"", ""SG"", ""SK"", ""SV"", ""TH"", ""TN"", ""TR"", ""TW"", ""US"", ""UY"", ""VN"", ""ZA"")","1","215946","FALSE","https://api.spotify.com/v1/tracks/40xhyfAPDoMtv494MfPevP","FALSE","XO","https://p.scdn.co/mp3-preview/df9b5efc4577e9ef65491b5a3f74f3cf428297d3?cid=05af946589794553974d293435950a5d","10","track","spotify:track:40xhyfAPDoMtv494MfPevP","https://open.spotify.com/track/40xhyfAPDoMtv494MfPevP","BEYONCÉ [Platinum Edition]","C","major","C major"
